,sentences
1089,"['third', 'probably', 'question', 'around', 'firmer', 'data', 'right', 'user', 'data', 'literacy', 'going']"
1090,['learned']
1091,"['also', 'know', 'platform', 'apple', 'able', 'manipulate', 'portrayal', 'warning']"
1092,"['surprised', 'started', 'overt', 'legislation', 'say', 'cannot', 'data']"
1093,"['data', 'data', 'custody', 'within', 'national', 'boundary']"
1094,"['sort', 'nuance', 'consideration', 'going', 'overt', 'prohibition', 'data', 'certain', 'activity', 'know']"
1095,"['device', 'know', 'kid', 'know', 'allowed', 'ever', 'report', 'information']"
1096,"['think', 'kind', 'regulation', 'might', 'actually', 'backfire', 'talking', 'obviously', 'really', 'organization', 'company', 'infrastructure', 'money', 'resource', 'meet', 'requirement', 'regulation', 'actually', 'could', 'start', 'player', 'market', 'simply', 'resource', 'meet', 'regulation', 'three', 'sunday']"
1097,"['backfire', 'course', 'simple', 'backfire', 'question', 'course', 'know']"
1098,"['side', 'effect', 'unintended', 'consequence', 'absolutely', 'time', 'using', 'think', 'right', 'cohesive', 'strategy', 'avoid', 'mentioned']"
1099,"['example', 'bundle', 'layer', 'competition', 'compatibility', 'data']"
1100,"['right', 'point', 'number', 'point', 'number', 'theory', 'preventing', 'isolating', 'suffocating', 'competition', 'given', 'part', 'stack']"
1101,"['making', 'easier', 'someone', 'access', 'information', 'store', 'competitive', 'problem']"
1102,"['take', 'look', 'microsoft', 'unveiled', 'came', 'brad', 'smith', 'vice', 'chairman']"
1103,"['spoke', 'great', 'detail', 'long', 'term', 'objective', 'make', 'first', 'party', 'service', 'third', 'party', 'service', 'access', 'platform', 'data']"
1105,"['still', 'gonna', 'harder']"
1106,"['mean', 'small', 'startup', 'gonna', 'effectively', 'important']"
1107,"['element', 'recognize', 'prohibition', 'certain', 'data', 'point', 'diffuse', 'well']"
1108,"['saying', 'specific', 'example', 'meta', 'data']"
1109,"['least', 'chipping', 'away', 'point', 'advantage', 'versus', 'startup']"
1110,"['generally', 'generally', 'reducing', 'data', 'housed', 'collected', 'used', 'standardizing', 'third', 'party', 'depriving', 'company', 'right', 'retention', 'produce', 'lock', 'worsening']"
1111,"['great', 'answer']"
1112,"['another', 'question', 'related', 'partially', 'asked']"
1113,"['related', 'programmatic', 'generated', 'content', 'using', 'artificial', 'intelligence']"
1114,"['seen', 'last', 'month', 'image', 'open', 'system', 'able', 'generate', 'image', 'using', 'text', 'input']"
1115,"['linking', 'full', 'image']"
1116,"['people', 'went', 'crazy', 'incredible']"
1117,"['kind', 'generated', 'photography', 'generated', 'system', 'right']"
1118,"['obviously', 'know', 'science', 'fiction', 'think', 'future', 'content', 'three', 'dimensional', 'potentially', 'used', 'order', 'create', 'programmatic', 'world', 'demand', 'meta', 'platform', 'user', 'question', 'future', 'content', 'creation', 'matter', 'driven', 'system', 'eventually', 'tied', 'population', 'user', 'need', 'order', 'create', 'sort', 'nirvana', 'user', 'user', 'never', 'want', 'leave']"
1119,"['sort', 'metric', 'kind', 'scenario', 'everything', 'perfect', 'everything', 'amazing', 'computer', 'always', 'know', 'need', 'based', 'dopamine', 'need', 'hit']"
1120,"['history', 'suggests', 'ever', 'know', 'ambitious', 'sort', 'fear']"
1121,"['full', 'predicted', 'dopamine', 'feedback', 'loop', 'everything', 'might', 'ever', 'want']"
1122,['yeah']
1123,"['know', 'like', 'drawing', 'sixty', 'saying', 'colonized', 'earth', 'moon']"
1124,"['point', 'think', 'much', 'overestimate', 'pace', 'technological', 'progress', 'underestimated', 'much', 'sophistication', 'needed', 'manipulate']"
1125,"['right', 'text', 'algorithm']"
1126,"['missing', 'disinformation', 'proven', 'pretty', 'robust', 'despite', 'relatively', 'little', 'behind', 'social', 'graph']"
1127,"['interest', 'graph']"
1128,"['tell', 'something', 'distressing', 'know', 'different', 'system', 'used', 'like', 'dolly', 'dolly', 'allow', 'make', 'image', 'living', 'person', 'allow', 'certain', 'theme']"
1129,"['right', 'holocaust', 'nine', 'eleven']"
1130,"['others', 'fully', 'open', 'source', 'name', 'used']"
1131,['instantly']
1132,"['thirty', 'second', 'produce', 'image', 'remarkable', 'fidelity']"
1133,"['happened', 'five', 'day', 'nine', 'eleven', 'number', 'individual', 'creating', 'fake', 'image', 'real', 'firefighter', 'taking', 'selfies', 'joyful', 'ground', 'zero']"
1134,"['arguing', 'inside']"
1135,"['person', 'real', 'situation', 'look', 'real', 'image', 'look', 'real', 'context', 'fictitious', 'haywire', 'social', 'absolutely']"
1136,"['actually', 'relatively', 'primitive', 'experiential']"
1137,"['technologically', 'fairly', 'sophisticated']"
1139,['three']
1140,"['also', 'moving']"
1141,"['terrifying', 'terrifying']"
1143,"['disconnect', 'well', 'talking', 'need', 'regulation', 'kind', 'technology']"
1144,['right']
1145,['yeah']
1146,['absolutely']
1147,"['mean', 'talk', 'backfire', 'right', 'backfire', 'standardization']"
1148,"['well', 'know', 'best', 'standard', 'convention', 'file', 'format', 'metadata', 'teacher', 'meta']"
1149,"['mandate', 'realize', 'wrong', 'company', 'never', 'able', 'afford', 'porting', 'optimized', 'system', 'know', 'like', 'joke', 'fact', 'file', 'format', 'dreadful', 'remains', 'standard']"
1150,"['crappy', 'standard', 'meta']"
1151,"['moving', 'four', 'great']"
1152,['consequence']
1153,"['innovation', 'destroy', 'company']"
1154,"['prevent', 'company', 'emerging']"
1155,"['start', 'regulate', 'procedural', 'image', 'generation', 'used', 'adverse', 'consequence']"
1156,"['personally', 'problem', 'saying', 'know', 'side', 'effect', 'forcing', 'people', 'license', 'database', 'read', 'generative', 'program']"
1157,"['good', 'thing', 'saying', 'real', 'person']"
1158,"['probably', 'good', 'thing', 'limiting', 'right', 'usage', 'probably', 'good', 'thing']"
1159,"['like', 'barrier', 'seem', 'intuitive', 'much']"
1160,"['hard', 'drive', 'driver', 'license', 'need', 'consequence', 'using', 'responsibly']"
1161,"['tapping', 'experience', 'building', 'kind', 'many', 'year']"
1162,"['obviously', 'insight']"
1163,"['thing', 'know', 'align', 'really', 'go', 'hand', 'hand', 'fork', 'process']"
1164,"['always', 'bang', 'people', 'talking', 'bringing', 'thing', 'fold', 'meta', 'need']"
1165,"['guess', 'creating', 'gimmick']"
1166,"['creating', 'replicate', 'within', 'real', 'world', 'directly', 'towards', 'technology']"
1167,['right']
1168,"['know', 'analogy', 'given', 'example', 'online', 'date', 'insight', 'know', 'spend', 'long', 'long', 'time', 'filling', 'contact', 'information', 'find', 'match', 'versus', 'mobile', 'one', 'like', 'like', 'tinder', 'example', 'spend', 'three', 'second', 'swipe', 'differentiation', 'technology', 'stack']"
1169,"['startup', 'founder', 'space', 'coming', 'pitch', 'idea', 'company', 'center', 'around', 'methodist']"
1170,"['make', 'like', 'straight', 'away']"
1171,['sure']
1172,"['different', 'way', 'take']"
1173,"['look', 'think', 'relating', 'online', 'dating', 'example', 'really', 'brings', 'back', 'point', 'something', 'discussed', 'earlier', 'know', 'nick', 'belief', 'fully', 'predict', 'future', 'recur', 'technology', 'way', 'technology', 'lead', 'different', 'behavior', 'different', 'experience', 'currently', 'envision']"
1174,"['example', 'take', 'look', 'progressive', 'thinking', 'publishing', 'late', 'ninety', 'printer', 'home', 'print', 'newspaper', 'every', 'morning']"
1175,"['radical', 'yeah']"
1176,"['personalized', 'personalized', 'mean', 'well', 'read', 'sport', 'section', 'sport', 'section']"
1177,['paper']
1178,"['like', 'business']"
1179,['section']
1180,['radical']
1181,"['future', 'course', 'version', 'york', 'time', 'fixed', 'edition']"
1183,"['daily', 'york', 'time', 'people', 'experience']"
1184,"['article', 'indefinitely', 'updated']"
1185,"['actually', 'future', 'news', 'unlabeled', 'newspaper', 'news', 'field', 'algorithm', 'recommended']"
1186,"['first', 'thing', 'look', 'entrepreneur', 'playing', 'feces', 'area', 'dimension', 'longer', 'distribution']"
1187,"['printing', 'home', 'skipping', 'section', 'want']"
1188,"['saying', 'distribution', 'longer', 'problem']"
1189,"['content', 'longer', 'fixed', 'time']"
1190,"['change', 'product', 'news', 'well', 'date', 'anywhere', 'mobile', 'device']"
1191,"['well', 'standing', 'line', 'board', 'date', 'well', 'stand', 'line', 'dating', 'fill', 'three', 'hundred', 'question', 'survey', 'appropriate', 'swipe', 'bunch']"
1192,['time']
1193,"['look', 'founder', 'playing', 'dimension', 'productive', 'assuming', 'world', 'going', 'different', 'plainly', 'reproduced']"
1194,"['favorite', 'type', 'entrepreneur', 'really']"
1195,"['spent', 'fifteen', 'year', 'trying', 'solve', 'problem', 'within', 'large', 'company', 'jade', 'good']"
1196,"['basically', 'spent', 'fifteen', 'year', 'building', 'interpersonal', 'network', 'hiring', 'basically', 'spending', 'million', 'dollar', 'corporate', 'figure', 'work']"
1197,"['company', 'history', 'effectively', 'table', 'free']"
1198,"['therefore', 'still', 'wanna', 'solve', 'problem', 'instinctively', 'need', 'solve', 'problem']"
1199,"['know', 'hire']"
1200,"['know', 'first', 'three', 'thing']"
1201,"['make', 'sense']"
1202,"['think', 'know', 'like', 'founder', 'start', 'kind', 'people', 'tend', 'jump', 'space', 'think']"
1203,"['okay', 'brilliant', 'kind', 'mess', 'idea', 'something', 'something', 'like', 'instantly', 'gonna', 'picked']"
1204,"['also', 'think', 'mean', 'thing', 'always', 'hear', 'investor', 'always', 'demonstration', 'traction']"
1206,"['particularly', 'hard', 'space', 'relying', 'company', 'kind', 'hardware', 'thing', 'like', 'still', 'quite', 'early', 'day']"
1207,"['know', 'view']"
1208,"['sorry', 'hardware', 'front']"
1210,"['like', 'traction', 'side', 'thing']"
1211,"['know', 'mean', 'look']"
1212,"['thing', 'investor', 'space', 'need', 'evidence', 'product', 'market', 'also', 'assume', 'entire', 'world', 'going', 'blown', 'open']"
1213,"['discern', 'thing', 'sometimes', 'delayed', 'give', 'example', 'spoken', 'buzz', 'word']"
1214,['right']
1215,"['like', 'roblox', 'released', 'thousand']"
1216,"['cared', 'twelve', 'year']"
1217,"['really', 'heard', 'twenty', 'twenty']"
1218,"['curve', 'company', 'engagement', 'linear', 'steep', 'decade']"
1219,"['could', 'easily', 'thing', 'topping', 'maturing', 'slowly']"
1220,"['answer', 'mixture', 'technological', 'improvement', 'product', 'also', 'technological', 'improvement', 'device', 'also', 'generational', 'change', 'young', 'people', 'alpha', 'particular']"
1221,"['easily', 'product', 'market', 'stalled', 'product', 'market', 'clear', 'deferred', 'momentum']"
1222,"['thesis', 'game']"
1223,"['make', 'hard']"
1224,"['asymmetric', 'bet', 'importantly', 'call', 'like', 'thesis', 'arbitrage']"
1226,"['believe', 'specific', 'future', 'everyone', 'else', 'therefore', 'accept', 'valuation', 'take', 'weight', 'longer', 'others']"
1227,"['case', 'roblox', 'would', 'argue', 'half', 'patience', 'half', 'apple', 'coming', 'ipad']"
1228,"['extent', 'talking']"
1229,"['time', 'reverse', 'case']"
1230,"['company', 'would', 'argue', 'major', 'meta', 'style', 'dating', 'plan', 'form', 'example', 'stalled', 'imagined']"
1231,"['imagination', 'dating', 'category']"
1232,"['avatar', 'play', 'mobile', 'game', 'right', 'expression']"
1233,"['york', 'time', 'printed', 'home']"
1234,"['tinder', 'button', 'three', 'deeply', 'thought', 'enough']"
1235,"['could', 'wrong']"
1236,"['could', 'horizontal', 'part', 'roblox', 'screw']"
1237,"['matt', 'thank', 'much']"
1238,"['absolute', 'pleasure', 'honor', 'podcast']"
1239,"['wanted', 'remind', 'listener', 'book', 'called', 'revolutionize', 'everything']"
1240,['sorry']
1241,"['math', 'revolutionize', 'everything']"
1242,['mathieu']
1243,"['thank', 'finding', 'time', 'busy', 'schedule', 'talk']"
1244,"['like', 'date', 'modern', 'putting', 'duct', 'tape', 'glue', 'palmer', 'luck', 'prototype', 'rift', 'three', 'thousand', 'twelve']"
1245,"['know', 'catch', 'full', 'episode', 'field', 'view', 'subscribing', 'youtube']"
1246,"['spotify', 'apple', 'music', 'wherever', 'podcasts', 'miss', 'another', 'immersive', 'technology', 'moment']"
1247,"['subscribe', 'today']"
1248,"['metaverse', 'beyond', 'buzzword']"
1249,['hello']
1250,['benedict']
1251,"['tony', 'brown']"
1252,"['today', 'today']"
1254,"['want', 'talk']"
1255,['whoever']
1257,"['wrote', 'piece', 'actually', 'really', 'liked']"
1258,"['like', 'piece']"
1259,"['well', 'thank']"
1260,"['specifically', 'liked']"
1261,"['actually', 'take', 'back']"
1262,"['want', 'talk', 'right', 'meta']"
1263,"['staying', 'away', 'topic']"
1264,['prompted']
1265,['know']
1266,"['actually', 'sort', 'write', 'thing', 'meta', 'draft', 'year', 'recent']"
1267,"['sort', 'different', 'strand', 'also']"
1268,"['digital', 'transformation', 'commerce', 'sort', 'kind', 'different', 'thread', 'floating', 'around', 'different', 'way', 'talk', 'link', 'together', 'understand']"
1269,"['know', 'well', 'would', 'good', 'place', 'stop', 'meta', 'mean']"
1270,"['well', 'meta', 'kind', 'mean', 'several', 'thing']"
1271,"['layer', 'people', 'often', 'create', 'like', 'well', 'sense', 'think', 'tie', 'thing', 'together']"
1272,['yeah']
1273,"['might', 'sort', 'observation']"
1274,"['know', 'presentation', 'last', 'time', 'last', 'year', 'said', 'feel', 'like', 'thinking', 'category', 'stuff', 'huge', 'amount', 'unbiased']"
1275,['going']
1277,"['reilly', 'thing', 'think', 'thousand', 'five', 'said', 'sort', 'point', 'zero', 'thing', 'happening', 'going', 'thing', 'kind', 'common', 'thread', 'across', 'lot', 'lot', 'company', 'gonna', 'call', 'point', 'well', 'strand']"
1278,"['thing', 'work', 'really', 'kind', 'capture', 'people', 'sense']"
1279,"['like', 'common', 'theme']"
1280,"['happened', 'happening']"
1281,"['sometimes', 'kind', 'crystallize', 'know', 'kind', 'aligns', 'people', 'trying', 'build', 'people', 'kind', 'pull']"
1282,"['idea', 'floating', 'around', 'come', 'towards', 'gonna', 'mean', 'gonna', 'build']"
1283,"['sometimes', 'said', 'work']"
1284,"['sometimes', 'thing', 'describing', 'really', 'happen', 'happens', 'kind', 'different']"
1285,['know']
1286,"['economy', 'mean']"
1287,"['internet', 'thing', 'mean']"
1288,"['sometimes', 'terminology', 'specific', 'narrow']"
1289,"['sometimes', 'kind', 'super', 'vegan', 'hand', 'wavy']"
1290,"['know', 'particularly', 'moment', 'smartphones', 'happened', 'happened', 'quite', 'long', 'time']"
1291,"['sometimes', 'lot', 'different', 'thing', 'happening']"
1292,"['none', 'thing']"
1293,"['course', 'unless', 'crypto']"
1294,"['crypto', 'know', 'crypto', 'thing', 'nothing', 'else', 'worth', 'bothering']"
1295,"['everyone', 'else', 'like', 'crypto', 'saying', 'lot', 'thing']"
1296,"['really', 'happens', 'horse']"
1297,"['kind', 'driver', 'everything', 'kind', 'pulled', 'along', 'next', 'year']"
1298,"['sort', 'buzz', 'work', 'buzz', 'work', 'bullshit', 'podcast']"
1299,"['answer', 'well', 'sometimes', 'know', 'actually', 'value', 'trying', 'kind', 'grasp', 'stuff', 'changing']"
1300,"['like', 'encapsulation', 'piece', 'sentence', 'stuck', 'know']"
