,sentences
927,"['produc', 'estim', 'eight', 'hundr', 'time', 'photo', 'total', 'photo', 'produc', 'year', 'nineteen', 'nineti', 'nine']"
928,"['would', 'reason', 'said']"
929,['yeah']
930,"['creat', 'photo', 'digit', 'finit', 'capac', 'would', 'ever', 'estim', 'quantum']"
931,"['would', 'ever', 'said', 'role', 'deep', 'fake', 'elect', 'engin']"
932,"['time', 'tell', 'fulli', 'predict']"
933,"['also', 'think', 'logic', 'answer', 'mention', 'earlier', 'transform', 'access', 'comput', 'network', 'work', 'resourc', 'consequ', 'doubl', 'tripl', 'quadrupl', 'tripl', 'click', 'compound', 'swing', 'dark']"
934,"['right', 'happen', 'everyon', 'access', 'effect', 'unlimit', 'cloud', 'base', 'runtim', 'idea']"
935,"['happen', 'everyon', 'creat', 'three', 'simul', 'easili', 'type', 'whatsapp']"
936,['clue']
937,"['think', 'know']"
938,"['matthew', 'quit', 'well', 'document', 'gamer']"
939,['right']
941,['yeah']
942,"['envi', 'love', 'play', 'video', 'game', 'absolut', 'love', 'abl', 'balanc', 'sometim', 'play', 'video', 'game', 'take', 'meet', 'time']"
943,"['someth', 'need', 'employ', 'life']"
944,"['think', 'play', 'game', 'take', 'meet', 'time', 'hope']"
945,['definit']
946,"['sometim', 'meet', 'insid']"
947,['cours']
948,"['sometim', 'away']"
949,['yeah']
950,"['mean', 'know', 'abl', 'jump', 'play', 'fortnit', 'game', 'someon', 'actual', 'meet', 'time']"
952,['question']
953,"['like', 'read', 'like', 'okay']"
954,"['play', 'know', 'quit', 'differ', 'guess', 'like', 'refer', 'like', 'flat', 'screen', 'kind', 'game']"
955,"['obvious', 'free']"
956,"['play', 'like', 'game']"
958,"['often', 'partli', 'littl', 'social', 'network', 'know', 'rich', 'origin']"
959,['okay']
961,"['well', 'gonna', 'question', 'well']"
962,"['want', 'jump', 'littl', 'invest', 'side', 'thing', 'kind']"
963,"['know', 'argument', 'alway', 'moment', 'come', 'know', 'jump', 'world', 'play', 'like', 'headset', 'exampl']"
964,"['sometim', 'home', 'want', 'sofa', 'relax', 'wherea', 'experi', 'requir', 'quit', 'activ', 'kind', 'activ', 'particip']"
965,"['obvious', 'interact', 'three', 'environ']"
966,"['want', 'understand', 'guess', 'gamer', 'also', 'someon', 'vividli', 'understand', 'know', 'direct', 'meta', 'think', 'develop', 'near', 'futur', 'bridg', 'peopl', 'tradit', 'play', 'video', 'game', 'moment', 'integr', 'aspect', 'describ', 'methodist']"
967,['yeah']
968,"['good', 'question']"
969,"['mean', 'challeng', 'consid', 'know', 'realli', 'interact', 'medium', 'overal']"
970,"['actual', 'flexibl']"
971,"['look', 'take', 'look', 'televis', 'televis', 'five', 'half', 'hour', 'unit', 'state', 'three', 'hundr', 'million', 'peopl', 'watch', 'five', 'half', 'hour', 'televis']"
972,"['senior', 'watch', 'seven', 'half', 'hour']"
973,"['incred', 'bundl']"
974,"['bundl', 'genr', 'function', 'educ', 'news', 'cultur', 'particip', 'relax']"
975,"['bundl', 'differ', 'engag', 'style', 'lean', 'phone']"
976,['light']
977,"['watch', 'game', 'throne', 'love']"
978,"['know', 'lean', 'back']"
979,"['watch', 'averag', 'thing']"
980,['lean']
981,['right']
982,['background']
983,"['iron', 'dish', 'homework']"
984,"['cours', 'bundl', 'mani', 'mani', 'differ', 'form', 'competit', 'forth']"
985,"['abil', 'function', 'purpos', 'intens', 'access', 'facilit', 'cultur', 'domin']"
986,"['take', 'look', 'game', 'interact', 'hand', 'still', 'harder']"
987,"['talk', 'talk', 'put', 'devic', 'isol', 'rest', 'world']"
988,"['function', 'limit']"
989,"['see', 'growth', 'news', 'go']"
990,"['educ', 'go', 'still', 'primarili', 'lean', 'intens', 'exclusionari', 'behavior', 'high', 'skill', 'requir', 'leisur']"
991,"['divers', 'axe', 'think', 'still', 'gonna', 'constrain']"
992,"['want', 'someth', 'littl', 'differ']"
993,"['dive', 'littl', 'philosoph', 'aspect', 'meta']"
994,"['thing', 'peopl', 'sometim', 'immedi', 'revolut', 'matter', 'gonna', 'bring', 'fact', 'concept', 'call', 'realiti', 'twenti', 'year', 'gonna', 'complet', 'differ']"
995,"['digit', 'content', 'digit', 'platform', 'call', 'meta', 'platform', 'right']"
996,"['gonna', 'dream', 'interoper', 'bleed', 'real', 'world', 'matter', 'gonna', 'connect', 'tissu', 'digit', 'realiti', 'real', 'world']"
997,"['promis', 'know', 'social', 'accept', 'glass', 'know', 'augment', 'world', 'vision', 'digit', 'content', 'paint', 'world', 'data']"
998,"['creat', 'effect', 'make', 'think', 'realiti', 'augment', 'wonder', 'book', 'call', 'realiti', 'plu']"
1000,"['gonna', 'someth', 'cannot', 'proceed']"
1001,"['exactli', 'like', 'right', 'hous', 'without', 'mobil', 'phone', 'life', 'less', 'meaning']"
1002,"['connect', 'peopl']"
1003,"['think', 'gonna', 'impact', 'leav', 'actual', 'life', 'think', 'real', 'life', 'life', 'live', 'real', 'world', 'less', 'meaning', 'gonna', 'amaz', 'live', 'amaz', 'possibl', 'augment', 'world', 'wanna', 'abl', 'disconnect', 'digit', 'world']"
1005,"['mean', 'gener', 'thesi', 'meta', 'three', 'immers', 'presenc', 'matter', 'deepli', 'human', 'experi']"
1006,['natur']
1008,"['reason', 'tough', 'time', 'imagin', 'anyth', 'fulli', 'substitut', 'even', 'ever', 'realli', 'compet']"
1009,"['real', 'thing']"
1010,"['sit', 'across', 'good', 'friend', 'slap', 'back', 'alway', 'go', 'mean', 'someth']"
1011,"['sit', 'foot', 'stadium', 'sixti', 'thousand', 'cheer', 'fan']"
1012,"['think', 'alway', 'someth', 'feel', 'richer', 'deeper', 'matter', 'frame', 'rate', 'resolut', 'spatial', 'audio', 'devic', 'alway', 'go', 'incred']"
1013,"['mean', 'still', 'close', 'experi', 'without', 'undermin', 'aspect']"
1014,"['interest', 'way', 'augment', 'lost', 'avail']"
1015,"['spend', 'time', 'day', 'talk', 'hello', 'feet']"
1016,"['lithographi', 'good', 'exampl', 'substitut', 'complement', 'substitut', 'substitut', 'tech', 'real', 'thing']"
1017,"['would', 'still', 'great', 'could', 'record', 'person']"
1018,"['sit', 'make', 'direct', 'contact']"
1019,"['couch', 'laugh']"
1020,"['pick', 'queue', 'differ']"
1021,"['enrich', 'zoom', 'substitut']"
1022,"['pornographi', 'reach', 'import']"
1023,"['think', 'undermin', 'real', 'real', 'possibl', 'technolog', 'certainli', 'bring']"
1024,"['interest', 'base', 'like', 'nick', 'question', 'hope', 'get', 'right', 'nick']"
1025,"['guess', 'sens', 'mobil', 'phone', 'almost', 'social', 'phone']"
1026,"['right', 'assum', 'moment', 'happen', 'happen', 'augment', 'realiti', 'exampl', 'take', 'world', 'digit', 'world', 'meet', 'friend', 'thing', 'like']"
1027,"['honesti', 'real', 'possibl', 'connect', 'augment', 'devic', 'kind', 'meta', 'environ', 'know', 'disconnect', 'pretti', 'much', 'everyth', 'need', 'abl', 'thing']"
1028,"['use', 'exampl', 'extrem']"
1029,"['guess', 'like', 'build', 'next', 'world', 'connect']"
1030,"['even', 'deeper', 'level', 'meta', 'realli', 'exist']"
1031,"['exampl', 'could', 'guess', 'know', 'idea', 'absolut', 'hate', 'actual', 'becom', 'real', 'realiti', 'someon', 'wear', 'augment', 'filter', 'face', 'someth', 'like']"
1032,"['know', 'alreadi', 'instagram', 'devic', 'peopl', 'post', 'photo', 'exclus', 'filter', 'filter', 'real', 'time', 'situat', 'exist']"
1034,"['easi', 'switch']"
1035,"['need', 'connect', 'environ', 'everyon', 'els', 'sit', 'take', 'want', 'opinion', 'guess']"
1036,['think']
1037,"['think', 'probabl', 'right', 'know', 'certain', 'cohort', 'peopl', 'exampl', 'video', 'game', 'consol', 'import', 'part', 'abil', 'social', 'specif', 'group', 'friend']"
1038,"['tail', 'sens', 'critic', 'devic', 'experi', 'reflect', 'organ', 'interest', 'commun', 'get', 'talk', 'point']"
1040,['circular']
1041,"['societi', 'chang']"
1042,"['grew', 'social', 'come', 'home', 'go', 'chat', 'text', 'base', 'messag', 'board']"
1043,"['longer', 'particularli', 'popular', 'modern', 'form', 'commun']"
1044,"['requir', 'differ', 'devic', 'differ', 'experi']"
1045,"['time', 'tend', 'find', 'argument', 'alien', 'exclusionari', 'tend', 'fleet', 'assum']"
1046,"['know', 'back', 'twenti', 'twelv', 'alarm', 'whether', 'ipad', 'school', 'would', 'widen', 'incom', 'inequ', 'educ', 'access']"
1047,"['well', 'right', 'cheapest', 'ipad', 'half', 'cost', 'first', 'iphon', 'inflat']"
1048,"['right', 'iphon', 'thousand', 'seven', 'would', 'grand', 'ipad', 'hundr', 'eighti', 'buck']"
1049,"['period', 'time', 'averag', 'person', 'ipad', 'cours']"
1050,['afford']
1051,"['societi', 'evolv', 'probabl', 'need', 'devic', 'interact', 'friend', 'depend', 'friend']"
1052,"['brief', 'point', 'time', 'probabl', 'find', 'devic', 'expens', 'everyon', 'particip']"
1053,"['also', 'argument', 'hard', 'last', 'longer', 'ipad', 'hold', 'compress']"
1054,"['would', 'like', 'dive', 'littl', 'data', 'translat', 'user', 'matter']"
1055,"['anoth', 'question', 'relat', 'deep', 'learn', 'model']"
1056,['matter']
1057,"['concern', 'mani', 'peopl']"
1058,"['vocal', 'propon', 'lui', 'rosenberg', 'know']"
1059,"['need', 'regul', 'quickli', 'possibl', 'real', 'danger', 'amount', 'data', 'gener', 'platform', 'abl', 'creat', 'fingerprint', 'behavior', 'need', 'perfect', 'almost', 'imposs', 'manipul', 'compani', 'use', 'amount', 'data', 'creat', 'deep', 'learn', 'model', 'sale']"
1060,"['digit', 'salespeopl', 'peopl', 'sell', 'thing', 'make', 'believ', 'thing', 'chang', 'mind', 'polit', 'view']"
1061,"['take', 'think', 'need', 'regul', 'matter', 'urgent', 'regul', 'matter', 'point', 'view']"
1062,"['certainli', 'believ', 'regul', 'need', 'strongli', 'strongli', 'influenc', 'develop', 'certainli', 'govern', 'mobil']"
1063,"['subscrib', 'high', 'gari', 'perspect', 'technolog', 'technolog', 'neutral', 'mani', 'doubl', 'neg']"
1064,"['know', 'take', 'look', 'classic']"
1065,"['gari', 'technolog', 'theori']"
1066,"['would', 'neutral', 'understand', 'appreci', 'implicit', 'hold', 'technolog']"
1067,"['lead', 'activ', 'passiv', 'sometim', 'accident', 'manipul', 'behavior', 'shape']"
1068,"['certainli', 'social']"
1069,"['right', 'took', 'long', 'time']"
1070,['right']
1071,"['happen', 'fifteen', 'year', 'talk', 'filter', 'bubbl']"
1072,"['filter', 'bubbl', 'actual', 'exclud', 'inform']"
1073,"['suddenli', 'came', 'around', 'realiz', 'real', 'reinforc', 'radic', 'perspect']"
1074,"['invers', 'perspect', 'actual', 'chamber']"
1075,"['look', 'believ', 'import']"
1076,"['interest', 'aspect', 'believ', 'meta', 'inevit', 'technolog', 'solv', 'everi', 'year', 'comput', 'processor', 'becom', 'effici', 'matter', 'moor']"
1077,"['broadband', 'improv', 'latenc', 'coverag']"
1078,"['result', 'interest', 'whether', 'meta', 'technolog', 'realiz', 'whether', 'meta', 'build', 'collect', 'prosper', 'healthi']"
1079,['achiev']
1080,"['think', 'probabl', 'three', 'differ', 'perspect']"
1082,"['take', 'look', 'regul', 'particular', 'bundl', 'differ', 'element', 'ecosystem']"
1083,"['right', 'appl', 'grew', 'twenti', 'year', 'remark', 'integr', 'oper', 'system', 'hardwar', 'iphon']"
1084,"['digit', 'realm', 'grown', 'matur', 'realiz', 'actual', 'bundl', 'mani', 'thing', 'hardwar', 'offer', 'oper', 'system', 'first', 'parti', 'softwar', 'softwar', 'distribut', 'ident', 'payment', 'text', 'standard']"
1085,"['think', 'govern', 'notabl', 'right', 'drive', 'bundl', 'full', 'technolog', 'express', 'competit', 'layer']"
1086,"['second', 'data', 'portabl']"
1087,"['much', 'right', 'standard', 'charg', 'port', 'good', 'competit']"
1088,"['look', 'matter', 'data', 'import', 'export', 'metadata', 'coher', 'matter']"
1089,"['third', 'probabl', 'question', 'around', 'firmer', 'data', 'right', 'user', 'data', 'literaci', 'go']"
1090,['learn']
1091,"['also', 'know', 'platform', 'appl', 'abl', 'manipul', 'portray', 'warn']"
1092,"['surpris', 'start', 'overt', 'legisl', 'say', 'cannot', 'data']"
1093,"['data', 'data', 'custodi', 'within', 'nation', 'boundari']"
1094,"['sort', 'nuanc', 'consider', 'go', 'overt', 'prohibit', 'data', 'certain', 'activ', 'know']"
1095,"['devic', 'know', 'kid', 'know', 'allow', 'ever', 'report', 'inform']"
1096,"['think', 'kind', 'regul', 'might', 'actual', 'backfir', 'talk', 'obvious', 'realli', 'organ', 'compani', 'infrastructur', 'money', 'resourc', 'meet', 'requir', 'regul', 'actual', 'could', 'start', 'player', 'market', 'simpli', 'resourc', 'meet', 'regul', 'three', 'sunday']"
1097,"['backfir', 'cours', 'simpl', 'backfir', 'question', 'cours', 'know']"
1098,"['side', 'effect', 'unintend', 'consequ', 'absolut', 'time', 'use', 'think', 'right', 'cohes', 'strategi', 'avoid', 'mention']"
1099,"['exampl', 'bundl', 'layer', 'competit', 'compat', 'data']"
1100,"['right', 'point', 'number', 'point', 'number', 'theori', 'prevent', 'isol', 'suffoc', 'competit', 'given', 'part', 'stack']"
1101,"['make', 'easier', 'someon', 'access', 'inform', 'store', 'competit', 'problem']"
1102,"['take', 'look', 'microsoft', 'unveil', 'came', 'brad', 'smith', 'vice', 'chairman']"
1103,"['spoke', 'great', 'detail', 'long', 'term', 'object', 'make', 'first', 'parti', 'servic', 'third', 'parti', 'servic', 'access', 'platform', 'data']"
1105,"['still', 'gonna', 'harder']"
1106,"['mean', 'small', 'startup', 'gonna', 'effect', 'import']"
1107,"['element', 'recogn', 'prohibit', 'certain', 'data', 'point', 'diffus', 'well']"
1108,"['say', 'specif', 'exampl', 'meta', 'data']"
1109,"['least', 'chip', 'away', 'point', 'advantag', 'versu', 'startup']"
1110,"['gener', 'gener', 'reduc', 'data', 'hous', 'collect', 'use', 'standard', 'third', 'parti', 'depriv', 'compani', 'right', 'retent', 'produc', 'lock', 'worsen']"
1111,"['great', 'answer']"
1112,"['anoth', 'question', 'relat', 'partial', 'ask']"
1113,"['relat', 'programmat', 'gener', 'content', 'use', 'artifici', 'intellig']"
1114,"['seen', 'last', 'month', 'imag', 'open', 'system', 'abl', 'gener', 'imag', 'use', 'text', 'input']"
1115,"['link', 'full', 'imag']"
1116,"['peopl', 'went', 'crazi', 'incred']"
1117,"['kind', 'gener', 'photographi', 'gener', 'system', 'right']"
1118,"['obvious', 'know', 'scienc', 'fiction', 'think', 'futur', 'content', 'three', 'dimension', 'potenti', 'use', 'order', 'creat', 'programmat', 'world', 'demand', 'meta', 'platform', 'user', 'question', 'futur', 'content', 'creation', 'matter', 'driven', 'system', 'eventu', 'tie', 'popul', 'user', 'need', 'order', 'creat', 'sort', 'nirvana', 'user', 'user', 'never', 'want', 'leav']"
1119,"['sort', 'metric', 'kind', 'scenario', 'everyth', 'perfect', 'everyth', 'amaz', 'comput', 'alway', 'know', 'need', 'base', 'dopamin', 'need', 'hit']"
1120,"['histori', 'suggest', 'ever', 'know', 'ambiti', 'sort', 'fear']"
1121,"['full', 'predict', 'dopamin', 'feedback', 'loop', 'everyth', 'might', 'ever', 'want']"
1122,['yeah']
1123,"['know', 'like', 'draw', 'sixti', 'say', 'colon', 'earth', 'moon']"
1124,"['point', 'think', 'much', 'overestim', 'pace', 'technolog', 'progress', 'underestim', 'much', 'sophist', 'need', 'manipul']"
1125,"['right', 'text', 'algorithm']"
1126,"['miss', 'disinform', 'proven', 'pretti', 'robust', 'despit', 'rel', 'littl', 'behind', 'social', 'graph']"
1127,"['interest', 'graph']"
1128,"['tell', 'someth', 'distress', 'know', 'differ', 'system', 'use', 'like', 'dolli', 'dolli', 'allow', 'make', 'imag', 'live', 'person', 'allow', 'certain', 'theme']"
1129,"['right', 'holocaust', 'nine', 'eleven']"
1130,"['other', 'fulli', 'open', 'sourc', 'name', 'use']"
1131,['instantli']
1132,"['thirti', 'second', 'produc', 'imag', 'remark', 'fidel']"
1133,"['happen', 'five', 'day', 'nine', 'eleven', 'number', 'individu', 'creat', 'fake', 'imag', 'real', 'firefight', 'take', 'selfi', 'joy', 'ground', 'zero']"
1134,"['argu', 'insid']"
1135,"['person', 'real', 'situat', 'look', 'real', 'imag', 'look', 'real', 'context', 'fictiti', 'haywir', 'social', 'absolut']"
1136,"['actual', 'rel', 'primit', 'experienti']"
1137,"['technolog', 'fairli', 'sophist']"
1139,['three']
1140,"['also', 'move']"
1141,"['terrifi', 'terrifi']"
1143,"['disconnect', 'well', 'talk', 'need', 'regul', 'kind', 'technolog']"
1144,['right']
1145,['yeah']
1146,['absolut']
1147,"['mean', 'talk', 'backfir', 'right', 'backfir', 'standard']"
1148,"['well', 'know', 'best', 'standard', 'convent', 'file', 'format', 'metadata', 'teacher', 'meta']"
1149,"['mandat', 'realiz', 'wrong', 'compani', 'never', 'abl', 'afford', 'port', 'optim', 'system', 'know', 'like', 'joke', 'fact', 'file', 'format', 'dread', 'remain', 'standard']"
1150,"['crappi', 'standard', 'meta']"
1151,"['move', 'four', 'great']"
1152,['consequ']
1153,"['innov', 'destroy', 'compani']"
1154,"['prevent', 'compani', 'emerg']"
1155,"['start', 'regul', 'procedur', 'imag', 'gener', 'use', 'advers', 'consequ']"
1156,"['person', 'problem', 'say', 'know', 'side', 'effect', 'forc', 'peopl', 'licens', 'databas', 'read', 'gener', 'program']"
1157,"['good', 'thing', 'say', 'real', 'person']"
1158,"['probabl', 'good', 'thing', 'limit', 'right', 'usag', 'probabl', 'good', 'thing']"
1159,"['like', 'barrier', 'seem', 'intuit', 'much']"
1160,"['hard', 'drive', 'driver', 'licens', 'need', 'consequ', 'use', 'respons']"
1161,"['tap', 'experi', 'build', 'kind', 'mani', 'year']"
1162,"['obvious', 'insight']"
1163,"['thing', 'know', 'align', 'realli', 'goe', 'hand', 'hand', 'fork', 'process']"
1164,"['alway', 'bang', 'peopl', 'talk', 'bring', 'thing', 'fold', 'meta', 'need']"
1165,"['guess', 'creat', 'gimmick']"
1166,"['creat', 'replic', 'within', 'real', 'world', 'directli', 'toward', 'technolog']"
1167,['right']
1168,"['know', 'analog', 'given', 'exampl', 'onlin', 'date', 'insight', 'know', 'spend', 'long', 'long', 'time', 'fill', 'contact', 'inform', 'find', 'match', 'versu', 'mobil', 'one', 'like', 'like', 'tinder', 'exampl', 'spend', 'three', 'second', 'swipe', 'differenti', 'technolog', 'stack']"
1169,"['startup', 'founder', 'space', 'come', 'pitch', 'idea', 'compani', 'center', 'around', 'methodist']"
